"id","name","swings_competitive","percent_swings_competitive","contact","avg_bat_speed","hard_swing_rate","squared_up_per_bat_contact","squared_up_per_swing","blast_per_bat_contact","blast_per_swing","swing_length","swords","batter_run_value","whiffs","whiff_per_swing","batted_ball_events","batted_ball_event_per_swing"
665487,"Tatis Jr., Fernando",1036,0.9048034934497816,774,"73.960078147",0.4266409266409268,0.3695090439276486,0.27606177606177607,0.21834625322997417,0.16312741312741313,"7.28345333",32,-18.964127098134544,262,0.2528957528957529,415,0.40057915057915056
624424,"Conforto, Michael",835,0.9155701754385965,641,"73.955932287",0.4263473053892215,0.27301092043681746,0.20958083832335328,0.14040561622464898,0.10778443113772455,"7.304327126",7,-34.48168750604039,194,0.23233532934131737,286,0.34251497005988024
621566,"Olson, Matt",1256,0.9088277858176556,940,"73.94386164",0.41321656050955413,0.2925531914893617,0.21894904458598727,0.18085106382978725,0.13535031847133758,"7.47358371",21,-9.3357690779441,316,0.2515923566878981,406,0.3232484076433121
665862,"Chisholm Jr., Jazz",881,0.9054470709146968,608,"73.927217537",0.41884222474460836,0.29605263157894735,0.2043132803632236,0.16282894736842105,0.11237230419977298,"7.803667128",7,-5.460189473406354,273,0.3098751418842225,282,0.32009080590238365
694192,"Chourio, Jackson",992,0.9009990917347865,760,"73.879173498",0.4002016129032258,0.34342105263157896,0.26310483870967744,0.1868421052631579,0.1431451612903226,"7.507009163",22,-5.126552328116259,232,0.23387096774193547,402,0.40524193548387094
664040,"Lowe, Brandon",1055,0.9055793991416309,741,"73.851873033",0.40379146919431286,0.29959514170040485,0.2104265402843602,0.15654520917678813,0.10995260663507109,"7.18868",31,-10.549466401504281,314,0.2976303317535545,341,0.3232227488151659
669127,"Langeliers, Shea",889,0.905295315682281,672,"73.821159348",0.3959505061867267,0.3244047619047619,0.2452193475815523,0.1875,0.14173228346456693,"7.210800765",5,0.41166526696454997,217,0.2440944881889764,351,0.3948256467941507
621043,"Correa, Carlos",927,0.9097154072620216,734,"73.809263398",0.37864077669902896,0.31471389645776565,0.24919093851132687,0.18256130790190736,0.14455231930960086,"7.197621521",15,-11.571003160977604,193,0.20819848975188782,380,0.4099244875943905
666160,"Moniak, Mickey",800,0.8998875140607424,593,"73.765342013",0.37375,0.33220910623946037,0.24625,0.16863406408094436,0.125,"7.673505663",19,3.069839668301928,207,0.25875,314,0.3925
671732,"Butler, Lawrence",1041,0.9028620988725065,719,"73.750080653",0.3919308357348703,0.30598052851182195,0.21133525456292027,0.17663421418636996,0.12199807877041306,"7.081448463",26,-25.230679016128622,322,0.30931796349663787,356,0.34197886647454373
543807,"Springer, George",922,0.9021526418786693,694,"73.743484772",0.4034707158351409,0.3270893371757925,0.24620390455531455,0.18587896253602307,0.1399132321041215,"7.500359111",13,8.405849532400005,228,0.2472885032537961,355,0.38503253796095444
668904,"Lewis, Royce",683,0.9034391534391535,512,"73.64248631",0.3982430453879941,0.33203125,0.24890190336749635,0.16796875,0.1259150805270864,"8.024680059",12,-4.907378367236871,171,0.25036603221083453,263,0.3850658857979502
665742,"Soto, Juan",917,0.8999018645731109,752,"73.594467372",0.40894220283533256,0.3962765957446808,0.3249727371864776,0.2632978723404255,0.2159214830970556,"7.028068844",36,16.117597992119215,165,0.17993456924754633,414,0.4514721919302072
650490,"Díaz, Yandy",979,0.9064814814814814,811,"73.570977436",0.35342185903983653,0.3637484586929716,0.30132788559754853,0.2379778051787916,0.19713993871297242,"7.639619193",9,-6.884815373620713,168,0.17160367722165476,439,0.4484167517875383
667670,"Rooker, Brent",1126,0.9029671210906175,810,"73.547462265",0.35701598579040866,0.3333333333333333,0.23978685612788633,0.17160493827160495,0.12344582593250444,"7.102419014",45,-12.378890722091034,316,0.28063943161634103,435,0.38632326820603907
664056,"Bader, Harrison",835,0.90465872156013,605,"73.527069449",0.3712574850299402,0.28264462809917357,0.20479041916167665,0.15206611570247933,0.11017964071856287,"7.150258299",18,-3.2900956532448813,230,0.2754491017964072,298,0.3568862275449102
595879,"Báez, Javier",738,0.8989037758830695,529,"73.51512607",0.3441734417344172,0.30245746691871456,0.21680216802168023,0.16257088846880907,0.11653116531165311,"8.2668379",10,-9.132474582088708,209,0.28319783197831977,278,0.37669376693766937
663457,"Nootbaar, Lars",807,0.9047085201793722,650,"73.436411289",0.37794299876084264,0.36,0.2899628252788104,0.19384615384615383,0.15613382899628253,"6.894047968",20,-24.9363266140116,157,0.19454770755885997,355,0.4399008674101611
669224,"Wells, Austin",807,0.9036954087346024,604,"73.426844994",0.3110285006195786,0.2947019867549669,0.22057001239157373,0.1672185430463576,0.1251548946716233,"7.595962491",12,-13.4594613860047,203,0.25154894671623296,274,0.3395291201982652
676572,"Wagaman, Eric",778,0.9036004645760743,609,"73.418307545",0.36632390745501286,0.3760262725779967,0.2943444730077121,0.19540229885057472,0.15295629820051415,"7.128526028",26,-15.695383701919724,169,0.21722365038560412,356,0.45758354755784064
700250,"Rice, Ben",780,0.9090909090909091,629,"73.40694141",0.3448717948717949,0.3863275039745628,0.31153846153846154,0.24006359300476948,0.1935897435897436,"7.361684654",15,-2.507814666224787,151,0.1935897435897436,340,0.4358974358974359
502054,"Pham, Tommy",644,0.9057665260196905,506,"73.400016863",0.32763975155279507,0.3715415019762846,0.2919254658385093,0.18181818181818182,0.14285714285714285,"7.027149317",10,-13.38018681997886,138,0.21428571428571427,274,0.4254658385093168
592885,"Yelich, Christian",1053,0.901541095890411,760,"73.379729421",0.3561253561253561,0.3236842105263158,0.2336182336182336,0.18289473684210528,0.13200379867046533,"7.537375935",23,-10.400925066798692,293,0.27825261158594494,381,0.36182336182336183
673548,"Suzuki, Seiya",988,0.9006381039197813,782,"73.36558583",0.3714574898785425,0.33248081841432225,0.2631578947368421,0.19053708439897699,0.1508097165991903,"7.222298613",26,-0.9202503506370752,206,0.20850202429149797,397,0.4018218623481781
661388,"Contreras, William",1051,0.8982905982905983,821,"73.253165109",0.35014272121788775,0.36662606577344703,0.28639391056137015,0.19366626065773446,0.15128449096098953,"7.11134352",27,-15.868162833119543,230,0.21883920076117983,420,0.39961941008563273
687597,"Beck, Jordan",942,0.9075144508670521,658,"73.199990499",0.32908704883227174,0.26443768996960487,0.18471337579617833,0.1337386018237082,0.09341825902335456,"7.724561242",8,-9.42606212036858,284,0.30148619957537154,319,0.3386411889596603
694671,"Langford, Wyatt",900,0.9063444108761329,675,"73.144246678",0.29,0.3437037037037037,0.2577777777777778,0.17925925925925926,0.13444444444444445,"7.020940822",10,-14.413496195008996,225,0.25,321,0.3566666666666667
605137,"Bell, Josh",889,0.9080694586312564,698,"73.081846254",0.34870641169853767,0.3438395415472779,0.26996625421822273,0.18624641833810887,0.14623172103487064,"7.964290945",12,-23.399487100369765,191,0.21484814398200225,364,0.4094488188976378
679529,"Torkelson, Spencer",1048,0.9105125977410947,789,"73.047568006",0.26431297709923657,0.30671736375158426,0.23091603053435114,0.1520912547528517,0.11450381679389313,"7.762899275",17,-21.937527761472005,259,0.24713740458015268,369,0.3520992366412214
606192,"Hernández, Teoscar",946,0.9069990412272292,660,"72.943081924",0.3097251585623679,0.346969696969697,0.24207188160676532,0.18484848484848485,0.12896405919661733,"7.812608763",26,-17.22474871152253,286,0.3023255813953488,353,0.37315010570824525
521692,"Perez, Salvador",1151,0.9013312451057165,862,"72.936409731",0.3049522154648132,0.3259860788863109,0.24413553431798435,0.1751740139211137,0.13119026933101652,"7.853045725",22,-20.91827241924397,289,0.2510860121633362,441,0.3831450912250217
542303,"Ozuna, Marcell",906,0.9014925373134328,677,"72.883619272",0.3156732891832229,0.3175775480059084,0.23730684326710816,0.14623338257016247,0.10927152317880795,"7.2430117",3,-13.252673140586783,229,0.25275938189845476,313,0.3454746136865342
691718,"Crow-Armstrong, Pete",1225,0.9060650887573964,901,"72.729197559",0.28489795918367344,0.30077691453940064,0.22122448979591836,0.146503884572697,0.10775510204081633,"7.23741551",24,-7.894141731490587,324,0.26448979591836735,415,0.33877551020408164
